Statistical profiling result from isolate-0x1cc60000-6-v8.log, (32843 ticks, 13 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      1    0.0%    0.0%  std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)@@GLIBCXX_3.4
      1    0.0%    0.0%  pthread_cond_destroy@@GLIBC_2.3.2
      1    0.0%    0.0%  operator new(unsigned long)@@GLIBCXX_3.4
      1    0.0%    0.0%  operator delete[](void*)@@GLIBCXX_3.4
      1    0.0%    0.0%  operator delete(void*, unsigned long)@@CXXABI_1.3.9
      1    0.0%    0.0%  operator delete(void*)@@GLIBCXX_3.4
      1    0.0%    0.0%  isprint@@GLIBC_2.2.5
      1    0.0%    0.0%  fputc@@GLIBC_2.2.5
      1    0.0%    0.0%  __mmap@@GLIBC_PRIVATE
      1    0.0%    0.0%  __lll_lock_wait_private@@GLIBC_PRIVATE
      1    0.0%    0.0%  __clock_gettime@@GLIBC_PRIVATE
      1    0.0%    0.0%  _IO_file_xsputn@@GLIBC_2.2.5

 [Summary]:
   ticks  total  nonlib   name
   4629   14.1%   69.4%  JavaScript
   2030    6.2%   30.4%  C++
    772    2.4%   11.6%  GC
  26171   79.7%          Shared libraries
     13    0.0%          Unaccounted

 [C++ entry points]:
   ticks    cpp   total   name
   1201   95.5%    3.7%  __write@@GLIBC_2.2.5
     11    0.9%    0.0%  _IO_fwrite@@GLIBC_2.2.5
      8    0.6%    0.0%  __open@@GLIBC_2.2.5
      5    0.4%    0.0%  __read@@GLIBC_2.2.5
      4    0.3%    0.0%  std::basic_ostream<char, std::char_traits<char> >& std::__ostream_insert<char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, char const*, long)@@GLIBCXX_3.4.9
      4    0.3%    0.0%  __libc_malloc@@GLIBC_2.2.5
      3    0.2%    0.0%  syscall@@GLIBC_2.2.5
      3    0.2%    0.0%  __libc_free@@GLIBC_2.2.5
      2    0.2%    0.0%  std::ostream::sentry::sentry(std::ostream&)@@GLIBCXX_3.4
      2    0.2%    0.0%  pthread_cond_signal@@GLIBC_2.3.2
      2    0.2%    0.0%  __pthread_mutex_unlock@GLIBC_2.2.5
      1    0.1%    0.0%  std::ostream::flush()@@GLIBCXX_3.4
      1    0.1%    0.0%  std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, unsigned long) const@@GLIBCXX_3.4
      1    0.1%    0.0%  std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, long) const@@GLIBCXX_3.4
      1    0.1%    0.0%  std::locale::id::_M_id() const@@GLIBCXX_3.4
      1    0.1%    0.0%  std::_Rb_tree_insert_and_rebalance(bool, std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node_base&)@@GLIBCXX_3.4
      1    0.1%    0.0%  operator delete[](void*)@@GLIBCXX_3.4
      1    0.1%    0.0%  operator delete(void*, unsigned long)@@CXXABI_1.3.9
      1    0.1%    0.0%  isprint@@GLIBC_2.2.5
      1    0.1%    0.0%  __pthread_rwlock_wrlock@GLIBC_2.2.5
      1    0.1%    0.0%  __pthread_mutex_lock@GLIBC_2.2.5
      1    0.1%    0.0%  __clock_gettime@@GLIBC_PRIVATE
      1    0.1%    0.0%  _IO_file_xsputn@@GLIBC_2.2.5

 [Bottom up (heavy) profile]:
  Note: percentage shows a share of a particular caller in the total
  amount of its parent calls.
  Callers occupying less than 1.0% are not shown.

   ticks parent  name
  23416   71.3%  /usr/bin/node
  19861   84.8%    /usr/bin/node
   6527   32.9%      JS: *combineColor e.js:3109:17
   6389   97.9%        JS: *rasterizeTriangle e.js:2804:22
   5417   84.8%          JS: *drawTriangle e.js:2604:17
   5216   96.3%            JS: *processDisplayList e.js:2099:23
    201    3.7%            JS: *handleG_TRI1 e.js:2469:17
    972   15.2%          JS: ^drawTriangle e.js:2604:17
    445   45.8%            JS: *handleG_TRI1 e.js:2469:17
    293   30.1%            JS: *processDisplayList e.js:2099:23
    226   23.3%            JS: ^handleG_TRI1 e.js:2469:17
    115    1.8%        JS: *handleG_TEXRECT e.js:3486:20
    115  100.0%          JS: *processDisplayList e.js:2099:23
    115  100.0%            JS: ^runRspTask e.js:1606:15
   3602   18.1%      JS: *sampleTexture e.js:2966:18
   3409   94.6%        JS: *rasterizeTriangle e.js:2804:22
   2903   85.2%          JS: *drawTriangle e.js:2604:17
   2786   96.0%            JS: *processDisplayList e.js:2099:23
    117    4.0%            JS: *handleG_TRI1 e.js:2469:17
    493   14.5%          JS: ^drawTriangle e.js:2604:17
    231   46.9%            JS: *handleG_TRI1 e.js:2469:17
    143   29.0%            JS: *processDisplayList e.js:2099:23
    111   22.5%            JS: ^handleG_TRI1 e.js:2469:17
      8    1.6%            JS: ~handleG_TRI1 e.js:2469:17
    182    5.1%        JS: *handleG_TEXRECT e.js:3486:20
    180   98.9%          JS: *processDisplayList e.js:2099:23
    180  100.0%            JS: ^runRspTask e.js:1606:15
      2    1.1%          JS: ^processDisplayList e.js:2099:23
      2  100.0%            JS: ^runRspTask e.js:1606:15
   3549   17.9%      JS: *blendPixel e.js:3248:15
   3333   93.9%        JS: *rasterizeTriangle e.js:2804:22
   2843   85.3%          JS: *drawTriangle e.js:2604:17
   2750   96.7%            JS: *processDisplayList e.js:2099:23
     93    3.3%            JS: *handleG_TRI1 e.js:2469:17
    490   14.7%          JS: ^drawTriangle e.js:2604:17
    191   39.0%            JS: *handleG_TRI1 e.js:2469:17
    181   36.9%            JS: *processDisplayList e.js:2099:23
    118   24.1%            JS: ^handleG_TRI1 e.js:2469:17
    213    6.0%        JS: *handleG_TEXRECT e.js:3486:20
    213  100.0%          JS: *processDisplayList e.js:2099:23
    213  100.0%            JS: ^runRspTask e.js:1606:15
   3137   15.8%      JS: *rasterizeTriangle e.js:2804:22
   2650   84.5%        JS: *drawTriangle e.js:2604:17
   2555   96.4%          JS: *processDisplayList e.js:2099:23
   2555  100.0%            JS: ^runRspTask e.js:1606:15
     95    3.6%          JS: *handleG_TRI1 e.js:2469:17
     95  100.0%            JS: ^processDisplayList e.js:2099:23
    482   15.4%        JS: ^drawTriangle e.js:2604:17
    208   43.2%          JS: *handleG_TRI1 e.js:2469:17
    208  100.0%            JS: ^processDisplayList e.js:2099:23
    150   31.1%          JS: *processDisplayList e.js:2099:23
    143   95.3%            JS: ^runRspTask e.js:1606:15
